test,target,stratum,variant,draw,value
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1929,-0.0009328319615230961
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1930,-0.0012490031899529692
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1931,0.002932258930356407
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1932,-0.000967324130474696
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1933,-0.006138466311087845
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1934,0.00010979832866652067
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1935,-0.0012866251437851554
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1936,0.002303418661599522
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1937,0.006352559968841021
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1938,0.00045286060783081614
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1939,-0.004141433814161049
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1940,-0.0026427830039465793
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1941,0.0019099137803417546
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1942,0.00464863140318028
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1943,0.0024650490784399143
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1944,0.0018454174562254032
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1945,-0.00334218878465906
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1946,0.0001913205312611415
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1947,-0.004050187447612604
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1948,0.00031998031369016383
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1949,8.392267002176496e-05
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1950,-0.0037794173538703226
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1951,0.0027712603118407496
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1952,-0.001036136655560679
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1953,0.0020935077577768713
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1954,0.0005174863731647054
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1955,-0.0010861092509075354
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1956,0.004606459796466035
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1957,-0.00045285494348733506
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1958,0.0009555649345037599
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1959,0.002552605981035786
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1960,0.0011423864471961816
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1961,-0.0008283026750859787
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1962,-0.0003357124489878314
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1963,0.0014790158939709797
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1964,0.0028766568191866656
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1965,0.004386703133103432
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1966,0.004309513395909687
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1967,0.002030310575825087
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1968,0.0017115986156618999
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1969,0.0005718292804574288
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1970,0.005410542235514474
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1971,0.004670247327552251
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1972,0.002418020545009611
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1973,0.0017373381427810881
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1974,0.004838871324778434
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1975,0.0012869847635897586
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1976,0.002378229979132975
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1977,0.001188667539070066
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1978,-0.00412218902592819
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1979,0.0032766338126692333
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1980,0.00015525104001829388
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1981,-0.00018813702771832417
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1982,0.0043326360771815614
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1983,0.0004931235372367525
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1984,-0.0019639916094140366
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1985,0.006015327840473871
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1986,-0.002293467155703142
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1987,0.0008243049261946774
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1988,0.0034248347619120815
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1989,-0.0008299298790288684
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1990,-0.003832107947333247
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1991,-0.0019940304082346843
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1992,0.002330985483830208
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1993,-0.00659687451597567
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1994,0.0005329671147942723
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1995,-0.004780532249076277
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1996,0.002310422834851686
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1997,0.000564451819496737
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1998,0.0026416145973163405
ref_variant_vs_D094,fga,decision_stratum_wf,V5,1999,0.0048365198117965805
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,0,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,1,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,2,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,3,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,4,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,5,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,6,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,7,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,8,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,9,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,10,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,11,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,12,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,13,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,14,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,15,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,16,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,17,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,18,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,19,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,20,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,21,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,22,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,23,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,24,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,25,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,26,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,27,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,28,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,29,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,30,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,31,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,32,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,33,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,34,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,35,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,36,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,37,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,38,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,39,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,40,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,41,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,42,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,43,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,44,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,45,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,46,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,47,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,48,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,49,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,50,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,51,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,52,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,53,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,54,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,55,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,56,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,57,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,58,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,59,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,60,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,61,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,62,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,63,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,64,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,65,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,66,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,67,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,68,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,69,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,70,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,71,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,72,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,73,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,74,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,75,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,76,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,77,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,78,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,79,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,80,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,81,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,82,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,83,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,84,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,85,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,86,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,87,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,88,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,89,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,90,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,91,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,92,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,93,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,94,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,95,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,96,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,97,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,98,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,99,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,100,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,101,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,102,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,103,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,104,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,105,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,106,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,107,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,108,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,109,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,110,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,111,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,112,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,113,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,114,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,115,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,116,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,117,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,118,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,119,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,120,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,121,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,122,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,123,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,124,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,125,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,126,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,127,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,128,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,129,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,130,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,131,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,132,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,133,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,134,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,135,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,136,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,137,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,138,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,139,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,140,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,141,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,142,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,143,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,144,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,145,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,146,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,147,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,148,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,149,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,150,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,151,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,152,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,153,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,154,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,155,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,156,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,157,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,158,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,159,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,160,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,161,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,162,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,163,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,164,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,165,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,166,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,167,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,168,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,169,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,170,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,171,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,172,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,173,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,174,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,175,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,176,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,177,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,178,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,179,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,180,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,181,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,182,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,183,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,184,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,185,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,186,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,187,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,188,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,189,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,190,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,191,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,192,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,193,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,194,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,195,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,196,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,197,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,198,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,199,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,200,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,201,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,202,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,203,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,204,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,205,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,206,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,207,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,208,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,209,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,210,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,211,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,212,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,213,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,214,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,215,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,216,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,217,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,218,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,219,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,220,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,221,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,222,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,223,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,224,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,225,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,226,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,227,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,228,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,229,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,230,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,231,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,232,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,233,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,234,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,235,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,236,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,237,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,238,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,239,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,240,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,241,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,242,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,243,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,244,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,245,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,246,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,247,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,248,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,249,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,250,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,251,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,252,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,253,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,254,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,255,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,256,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,257,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,258,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,259,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,260,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,261,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,262,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,263,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,264,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,265,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,266,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,267,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,268,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,269,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,270,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,271,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,272,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,273,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,274,0.0
ref_variant_vs_D094,ppm,wf_eval_2023_24,V0,275,0.0
