file,line,op,method,keys,class,name_evidence,src
player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,81,DEDUP,drop_duplicates,<none>,UNRESOLVED_KEY,,"tt[tt['minutes'] > 0][['player_id', 'team_id', 'game_id']].drop_duplicates()"
player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,82,LOOKUP,map,game_id,NOT_PLAYER_KEYED,,app['game_id'].map(dates)
player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,83,SORT,sort_values,game_date,NOT_PLAYER_KEYED,,app.dropna(subset=['game_date']).sort_values('game_date')
player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,213,CARDINALITY,nunique,team_id,NOT_PLAYER_KEYED,,"al.groupby(['player_id', 'season'])['team_id'].nunique()"
player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,227,CARDINALITY,nunique,team_id,NOT_PLAYER_KEYED,,"dc.groupby(['player_id', 'game_id'])['team_id'].nunique()"
player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,243,GROUPTRANSFORM,transform,<none>,UNRESOLVED_KEY,,"d.groupby(['player_id', 'game_id'])['team_id'].transform('nunique')"
player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,268,JOIN,merge,player_id|team_id|game_id,PLAYER_ID_KEYED,player_id,"d.merge(app[['player_id', 'team_id', 'game_id', 'prior_any_team', 'prior_this_team']], on=['player_id', 'team_id', 'game"
player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,425,JOIN,merge,player_id|team_id|game_id,PLAYER_ID_KEYED,player_id,"d.merge(app[['player_id', 'team_id', 'game_id', 'prior_any_team']], on=['player_id', 'team_id', 'game_id'], how='inner')"
player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,457,UNIQUE,unique,candidate_source,NOT_PLAYER_KEYED,,d['candidate_source'].unique()
player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,472,CARDINALITY,nunique,<none>,UNRESOLVED_KEY,,"d.groupby('team_assignment_source')[['team_assignment_confidence', 'roster_evidence_regime']].nunique()"
player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,474,SORT,sort_values,team_assignment_source,NOT_PLAYER_KEYED,,"d[['team_assignment_source', 'team_assignment_confidence', 'roster_evidence_regime']].drop_duplicates().sort_values('tea"
player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,121,UNIQUE,unique,player_id,PLAYER_ID_KEYED,player_id,d['player_id'].unique()
player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,122,UNIQUE,unique,player_id,PLAYER_ID_KEYED,player_id,"pd.read_parquet(TOV_TARGETS, columns=['player_id'])['player_id'].unique()"
player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,123,UNIQUE,unique,player_id,PLAYER_ID_KEYED,player_id,"pd.read_parquet(POSS_SEASON, columns=['player_id'])['player_id'].unique()"
player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,136,UNIQUE,unique,<none>,UNRESOLVED_KEY,,ev['event_team_id'].dropna().astype('int64').unique()
player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,139,UNIQUE,unique,<none>,UNRESOLVED_KEY,,s1.unique()
player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,253,CARDINALITY,nunique,team_id,NOT_PLAYER_KEYED,,"sub.groupby(['player_id', 'season'])['team_id'].nunique()"
player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,266,SETINDEX,set_index,game_id,NOT_PLAYER_KEYED,,"d[['game_id', 'game_date']].drop_duplicates().set_index('game_id')"
player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,423,SETINDEX,set_index,game_id,NOT_PLAYER_KEYED,,"d[['game_id', 'game_date']].drop_duplicates().set_index('game_id')"
player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,69,DEDUP,drop_duplicates,row_uid,NOT_PLAYER_KEYED,,pd.read_parquet(EXPOSURE).drop_duplicates('row_uid')
player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,85,GROUPBY,groupby,player_id|season,PLAYER_ID_KEYED,player_id,"app.groupby(['player_id', 'season'])"
player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,86,GROUPBY,groupby,player_id|team_id|season,PLAYER_ID_KEYED,player_id,"app.groupby(['player_id', 'team_id', 'season'])"
player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,148,CARDINALITY,value_counts,event_family,NOT_PLAYER_KEYED,,ev[ev['player1_id'].isin(list(teams))]['event_family'].value_counts()
player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,474,DEDUP,drop_duplicates,<none>,UNRESOLVED_KEY,,"d[['team_assignment_source', 'team_assignment_confidence', 'roster_evidence_regime']].drop_duplicates()"
player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,504,CARDINALITY,value_counts,season,NOT_PLAYER_KEYED,,"pace.merge(pd.DataFrame(sorted(no_A), columns=['game_id', 'team_id']), on=['game_id', 'team_id'])['season'].value_counts"
player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,145,MEMBERSHIP,isin,<none>,UNRESOLVED_KEY,,s1.isin(list(teams))
player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,146,MEMBERSHIP,isin,<none>,UNRESOLVED_KEY,,s1.isin(official_shaped.tolist())
player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,147,MEMBERSHIP,isin,<none>,UNRESOLVED_KEY,,s1.isin(person_shaped.tolist())
player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,182,DEDUP,duplicated,player_id|game_id|team_id,PLAYER_ID_KEYED,player_id,"d.duplicated(['player_id', 'game_id', 'team_id'])"
player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,213,GROUPBY,groupby,player_id|season,PLAYER_ID_KEYED,player_id,"al.groupby(['player_id', 'season'])"
player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,227,GROUPBY,groupby,player_id|game_id,PLAYER_ID_KEYED,player_id,"dc.groupby(['player_id', 'game_id'])"
player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,236,CARDINALITY,nunique,player_id,PLAYER_ID_KEYED,player_id,dc['player_id'].nunique()
player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,237,CARDINALITY,nunique,game_id,NOT_PLAYER_KEYED,,dc['game_id'].nunique()
player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,243,GROUPBY,groupby,player_id|game_id,PLAYER_ID_KEYED,player_id,"d.groupby(['player_id', 'game_id'])"
player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,266,DEDUP,drop_duplicates,<none>,UNRESOLVED_KEY,,"d[['game_id', 'game_date']].drop_duplicates()"
player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,278,CARDINALITY,nunique,player_id,PLAYER_ID_KEYED,player_id,debut['player_id'].nunique()
player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,416,UNIQUE,unique,team_game_status,NOT_PLAYER_KEYED,,nullposs['team_game_status'].unique()
player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,417,UNIQUE,unique,pace_source,NOT_PLAYER_KEYED,,nullposs['pace_source'].unique()
player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,423,DEDUP,drop_duplicates,<none>,UNRESOLVED_KEY,,"d[['game_id', 'game_date']].drop_duplicates()"
player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,466,UNIQUE,unique,team_assignment_source,NOT_PLAYER_KEYED,,A['team_assignment_source'].unique()
player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,467,UNIQUE,unique,team_assignment_source,NOT_PLAYER_KEYED,,B['team_assignment_source'].unique()
player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,472,GROUPBY,groupby,team_assignment_source,NOT_PLAYER_KEYED,,d.groupby('team_assignment_source')
player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,492,CARDINALITY,nunique,player_id,PLAYER_ID_KEYED,player_id,s3['player_id'].nunique()
player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,498,DEDUP,drop_duplicates,<none>,UNRESOLVED_KEY,,"pace[['game_id', 'team_id']].drop_duplicates()"
player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,499,DEDUP,drop_duplicates,<none>,UNRESOLVED_KEY,,"d[d['universe_tier'] == 'A'][['game_id', 'team_id']].drop_duplicates()"
player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,171,MEMBERSHIP,isin,player1_id,NOT_PLAYER_KEYED,,ev['player1_id'].isin(list(teams))
player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,253,GROUPBY,groupby,player_id|season,PLAYER_ID_KEYED,player_id,"sub.groupby(['player_id', 'season'])"
player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,346,UNIQUE,unique,season,NOT_PLAYER_KEYED,,l4['season'].unique()
player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,408,UNIQUE,unique,team_game_status,NOT_PLAYER_KEYED,,nullposs['team_game_status'].unique()
player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,409,UNIQUE,unique,pace_source,NOT_PLAYER_KEYED,,nullposs['pace_source'].unique()
player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,434,UNIQUE,unique,<none>,UNRESOLVED_KEY,,(undercount['n_prior_appearances'] - undercount['prior_any_team']).unique()
player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,462,UNIQUE,unique,team_assignment_source,NOT_PLAYER_KEYED,,A['team_assignment_source'].unique()
player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,463,UNIQUE,unique,team_assignment_source,NOT_PLAYER_KEYED,,B['team_assignment_source'].unique()
player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,526,UNIQUE,unique,season,NOT_PLAYER_KEYED,,still['season'].unique()
player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,350,UNIQUE,unique,season,NOT_PLAYER_KEYED,,l4['season'].unique()
player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,504,JOIN,merge,game_id|team_id,NOT_PLAYER_KEYED,,"pace.merge(pd.DataFrame(sorted(no_A), columns=['game_id', 'team_id']), on=['game_id', 'team_id'])"
player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,529,UNIQUE,unique,season,NOT_PLAYER_KEYED,,still['season'].unique()
player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,148,MEMBERSHIP,isin,player1_id,NOT_PLAYER_KEYED,,ev['player1_id'].isin(list(teams))
player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,235,CARDINALITY,value_counts,<none>,UNRESOLVED_KEY,,per_pg.value_counts()
player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,238,CARDINALITY,value_counts,universe_tier,NOT_PLAYER_KEYED,,dc['universe_tier'].value_counts()
player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,240,CARDINALITY,value_counts,team_assignment_source,NOT_PLAYER_KEYED,,dc['team_assignment_source'].value_counts()
player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,281,CARDINALITY,value_counts,universe_tier,NOT_PLAYER_KEYED,,debut['universe_tier'].value_counts()
player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,440,CARDINALITY,value_counts,<none>,UNRESOLVED_KEY,,(undercount['n_prior_appearances'] - undercount['prior_any_team']).value_counts()
player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,222,CARDINALITY,value_counts,teams,NOT_PLAYER_KEYED,,ps['teams'].value_counts()
player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,280,CARDINALITY,value_counts,season,NOT_PLAYER_KEYED,,debut['season'].value_counts()
player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,311,CARDINALITY,value_counts,e_min_fallback_level,NOT_PLAYER_KEYED,,d[d['is_cold_start']]['e_min_fallback_level'].value_counts()
player_program/data_lane/D14_ENTITY_RESOLUTION_AND_COLD_START/TESTS.py,390,CARDINALITY,value_counts,e_min_fallback_level,NOT_PLAYER_KEYED,,nz[nz['n_prior_appearances'] == 1]['e_min_fallback_level'].value_counts()
player_program/data_lane/R14_D10_COACHING_CORRECTION/cross_check_vs_d12.py,89,GROUPBY,groupby,coverage_status,NOT_PLAYER_KEYED,,d12cov.groupby('coverage_status')
player_program/data_lane/R14_D10_COACHING_CORRECTION/cross_check_vs_d12.py,135,UNIQUE,unique,<none>,UNRESOLVED_KEY,,d12cov['cutoff_status'].dropna().unique()
player_program/data_lane/R14_D10_COACHING_CORRECTION/cross_check_vs_d12.py,136,UNIQUE,unique,<none>,UNRESOLVED_KEY,,d12cov['admission_status'].dropna().unique()
player_program/data_lane/R14_D10_COACHING_CORRECTION/remeasure_coaching.py,85,JOIN,merge,game_id,NOT_PLAYER_KEYED,,"f.merge(g[['game_id', 'forecast_cutoff', 'cutoff_policy']], on='game_id', how='left')"
player_program/data_lane/R14_D10_COACHING_CORRECTION/remeasure_coaching.py,120,GROUPBY,groupby,season,NOT_PLAYER_KEYED,,spine.groupby('season')
player_program/data_lane/R14_D10_COACHING_CORRECTION/remeasure_coaching.py,122,GROUPBY,groupby,season_type,NOT_PLAYER_KEYED,,spine.groupby('season_type')
player_program/data_lane/R14_D10_COACHING_CORRECTION/remeasure_coaching.py,314,DEDUP,drop_duplicates,<none>,UNRESOLVED_KEY,,"pd.read_parquet(MASTER_TEAM, columns=['team_id', 'team_abbreviation']).drop_duplicates()"
player_program/data_lane/R14_D10_COACHING_CORRECTION/remeasure_coaching.py,316,LOOKUP,map,master_abbr,NOT_PLAYER_KEYED,,fo['master_abbr'].map(abbr_to_id)
player_program/data_lane/R14_D10_COACHING_CORRECTION/remeasure_coaching.py,346,SORT,sort_values,date_ts,NOT_PLAYER_KEYED,,"ev.dropna(subset=['date_ts', 'team_id']).sort_values('date_ts')"
player_program/data_lane/R14_D10_COACHING_CORRECTION/remeasure_coaching.py,348,GROUPBY,groupby,team_id,NOT_PLAYER_KEYED,,ev.groupby('team_id')
player_program/data_lane/R14_D10_COACHING_CORRECTION/remeasure_coaching.py,130,CARDINALITY,nunique,<none>,UNRESOLVED_KEY,,gid.nunique()
player_program/data_lane/R14_D10_COACHING_CORRECTION/remeasure_coaching.py,131,CARDINALITY,nunique,<none>,UNRESOLVED_KEY,,gid[covered].nunique()
player_program/data_lane/R14_D10_COACHING_CORRECTION/remeasure_coaching.py,222,UNIQUE,unique,<none>,UNRESOLVED_KEY,,ih['category'].dropna().unique()
player_program/data_lane/R14_D10_COACHING_CORRECTION/remeasure_coaching.py,319,SORT,sort_values,date_ts|team,NOT_PLAYER_KEYED,,"fo.sort_values(['date_ts', 'team'])"
player_program/data_lane/R14_D10_COACHING_CORRECTION/remeasure_coaching.py,337,CARDINALITY,nunique,<none>,UNRESOLVED_KEY,,"fo.loc[fo['role_class'].isin(['head_coach', 'interim_head_coach']), 'person'].nunique()"
player_program/data_lane/R14_D10_COACHING_CORRECTION/remeasure_coaching.py,121,MEMBERSHIP,isin,<attr:index>|index,NOT_PLAYER_KEYED,,spine.index.isin(grp.index)
player_program/data_lane/R14_D10_COACHING_CORRECTION/remeasure_coaching.py,123,MEMBERSHIP,isin,<attr:index>|index,NOT_PLAYER_KEYED,,spine.index.isin(grp.index)
player_program/data_lane/R14_D10_COACHING_CORRECTION/remeasure_coaching.py,224,MEMBERSHIP,isin,category,NOT_PLAYER_KEYED,,ih['category'].isin(sorted(d10_cats & all_cats))
player_program/data_lane/R14_D10_COACHING_CORRECTION/remeasure_coaching.py,345,MEMBERSHIP,isin,head_coach|interim_head_coach|role_class,NOT_PLAYER_KEYED,,"fo['role_class'].isin(['head_coach', 'interim_head_coach'])"
player_program/data_lane/R14_D10_COACHING_CORRECTION/remeasure_coaching.py,504,CARDINALITY,nunique,<none>,UNRESOLVED_KEY,,"pd.Series([coach_asof(t, pd.Timestamp(d))[0] for t, d in zip(spine['team_id'], spine['game_date'])]).dropna().nunique()"
player_program/data_lane/R14_D10_COACHING_CORRECTION/remeasure_coaching.py,576,CARDINALITY,nunique,game_id,NOT_PLAYER_KEYED,,spine['game_id'].nunique()
player_program/data_lane/R14_D10_COACHING_CORRECTION/remeasure_coaching.py,618,CARDINALITY,nunique,game_id,NOT_PLAYER_KEYED,,spine['game_id'].nunique()
player_program/data_lane/R14_D10_COACHING_CORRECTION/remeasure_coaching.py,102,REINDEX,reindex,<none>,UNRESOLVED_KEY,,covered.reindex(spine.index)
player_program/data_lane/R14_D10_COACHING_CORRECTION/remeasure_coaching.py,127,MEMBERSHIP,isin,index,NOT_PLAYER_KEYED,,spine.index.isin(list(fm['train_uids']))
player_program/data_lane/R14_D10_COACHING_CORRECTION/remeasure_coaching.py,128,MEMBERSHIP,isin,index,NOT_PLAYER_KEYED,,spine.index.isin(list(fm['test_uids']))
player_program/data_lane/R14_D10_COACHING_CORRECTION/remeasure_coaching.py,335,MEMBERSHIP,isin,head_coach|interim_head_coach|role_class,NOT_PLAYER_KEYED,,"fo['role_class'].isin(['head_coach', 'interim_head_coach'])"
player_program/data_lane/R14_D10_COACHING_CORRECTION/remeasure_coaching.py,340,UNIQUE,unique,master_abbr,NOT_PLAYER_KEYED,,fo['master_abbr'].unique()
player_program/data_lane/R14_D10_COACHING_CORRECTION/remeasure_coaching.py,341,UNIQUE,unique,<none>,UNRESOLVED_KEY,,"fo.loc[fo['team_id'].isna(), 'team'].unique()"
player_program/data_lane/R14_D10_COACHING_CORRECTION/remeasure_coaching.py,438,UNIQUE,unique,<none>,UNRESOLVED_KEY,,"spine.loc[late, 'game_date'].astype(str).unique()"
player_program/data_lane/R14_D10_COACHING_CORRECTION/remeasure_coaching.py,105,REINDEX,reindex,<none>,UNRESOLVED_KEY,,valid.reindex(spine.index)
player_program/data_lane/R14_D10_COACHING_CORRECTION/remeasure_coaching.py,288,CARDINALITY,value_counts,<none>,UNRESOLVED_KEY,,"ih_raw.loc[cd_sub, 'category'].value_counts()"
player_program/data_lane/R14_D10_COACHING_CORRECTION/remeasure_coaching.py,291,CARDINALITY,value_counts,<none>,UNRESOLVED_KEY,,"ih_raw.loc[cd_sub, 'notes'].str.strip().value_counts()"
player_program/data_lane/R14_D10_COACHING_CORRECTION/remeasure_coaching.py,333,CARDINALITY,value_counts,action,NOT_PLAYER_KEYED,,fo['action'].value_counts(dropna=False)
player_program/data_lane/R14_D10_COACHING_CORRECTION/remeasure_coaching.py,334,CARDINALITY,value_counts,role_class,NOT_PLAYER_KEYED,,fo['role_class'].value_counts()
player_program/data_lane/R14_D10_COACHING_CORRECTION/remeasure_coaching.py,337,MEMBERSHIP,isin,head_coach|interim_head_coach|role_class,NOT_PLAYER_KEYED,,"fo['role_class'].isin(['head_coach', 'interim_head_coach'])"
player_program/discovery_wave_1/retrospective_gate_audit.py,375,JOIN,merge,game_id|team_id|player_id,PLAYER_ID_KEYED,player_id,"O[key + ['did_appear', 'turnovers', 'exposure', 'D_ewma_shrunk']].merge(P2, on=key, how='left')"
player_program/discovery_wave_1/retrospective_gate_audit.py,680,DEDUP,drop_duplicates,game_id,NOT_PLAYER_KEYED,,"pd.read_parquet(root / 'experiments/prediction_contract_v5/player_game_enriched.parquet', columns=['game_id', 'game_date"
player_program/discovery_wave_1/retrospective_gate_audit.py,688,JOIN,merge,game_id|team_id|player_id,PLAYER_ID_KEYED,player_id,"T.merge(TM[['game_id', 'team_id', 'source_system']], on=['game_id', 'team_id'], how='left').merge(C, on='game_id', how='"
player_program/discovery_wave_1/retrospective_gate_audit.py,692,JOIN,merge,game_id|team_id|player_id,PLAYER_ID_KEYED,player_id,"D.merge(P1I[key + ['D_ewma_shrunk', 'season']].rename(columns={'season': '_s'}), on=key, how='inner')"
player_program/discovery_wave_1/retrospective_gate_audit.py,466,LOOKUP,map,<none>,UNRESOLVED_KEY,,fkey.map(tindex)
player_program/discovery_wave_1/retrospective_gate_audit.py,688,JOIN,merge,game_id,NOT_PLAYER_KEYED,,"T.merge(TM[['game_id', 'team_id', 'source_system']], on=['game_id', 'team_id'], how='left').merge(C, on='game_id', how='"
player_program/discovery_wave_1/retrospective_gate_audit.py,696,SORT,sort_values,game_date|game_id,NOT_PLAYER_KEYED,,"F1.sort_values(['game_date', 'game_id'])"
player_program/discovery_wave_1/retrospective_gate_audit.py,257,UNIQUE,unique,<none>,UNRESOLVED_KEY,,"pd.unique(pd.concat([I['season'], O['season']]))"
player_program/discovery_wave_1/retrospective_gate_audit.py,477,UNIQUE,unique,season,NOT_PLAYER_KEYED,,T['season'].unique()
player_program/discovery_wave_1/retrospective_gate_audit.py,485,MEMBERSHIP,isin,<var:gidx>,UNRESOLVED_KEY,,"np.isin(gidx, tr_t)"
player_program/discovery_wave_1/retrospective_gate_audit.py,623,UNIQUE,unique,<none>,UNRESOLVED_KEY,,"pd.unique(pd.concat([I['season'], O['season']]))"
player_program/discovery_wave_1/retrospective_gate_audit.py,699,UNIQUE,unique,season,NOT_PLAYER_KEYED,,F1['season'].unique()
player_program/discovery_wave_1/retrospective_gate_audit.py,688,JOIN,merge,game_id|team_id,NOT_PLAYER_KEYED,,"T.merge(TM[['game_id', 'team_id', 'source_system']], on=['game_id', 'team_id'], how='left')"
player_program/discovery_wave_1/retrospective_gate_audit.py,862,UNIQUE,unique,<none>,UNRESOLVED_KEY,,"pd.unique(pd.concat([I_['season'], O_['season']]))"
player_program/future_research/F11_PLAYER_ALLOCATION_ARCHITECTURE/MEASURE.py,62,GROUPBY,groupby,regime,NOT_PLAYER_KEYED,,d.groupby('regime')
player_program/future_research/F11_PLAYER_ALLOCATION_ARCHITECTURE/MEASURE.py,63,GROUPAGG,agg,<none>,UNRESOLVED_KEY,,"sub.groupby(['game_id', 'team_id']).agg(player_off=('projected_off_possessions', 'sum'), team_off=('projected_team_off_p"
