extracted_utc,published_utc,capture_utc,source,player_name,team,status_signal,body_part,reported_limitation,source_tier,game_date_referenced,is_speculation,quoted_evidence,url,model,prompt_version
2026-07-31T12:05:19+00:00,2026-07-29T10:01:09Z,20260731T120005Z,gnews_fever,Caitlin Clark,Indiana Fever,unknown,none stated,none stated,aggregator,none,True,‘Look out’ – Skip Bayless says Caitlin Clark’s MVP hopes hinge on teammate’s injury scare,https://news.google.com/rss/articles/CBMihgFBVV95cUxNZmpFbVNOdnNQd3MxWDJLWjJNT2JKTlltWUZUS3FkM3BGYy1aeTFhZDdGMjFjajVpMWtOZkt4Wl9WQWFucnZBWE1WRlpVZHVFUVVWY05fWHFmc2NMQ1B0anlSOXQwcGg1Q3FzVWtGT3pGOEpHWjRzSTJoWTFQQWlqczdqY2RXdw?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-31T12:05:22+00:00,2026-07-31T03:06:34Z,20260731T120005Z,gnews_fever,Caitlin Clark,Indiana Fever,unknown,none stated,none stated,aggregator,none,True,"Caitlin Clark, Fever receive good news on Thursday",https://news.google.com/rss/articles/CBMiigFBVV95cUxQbTJ2N09ueXV0MlNnSzlONWkzNXFpRkdMS1QzZVdvN3NZT05EUWxYOHdzVWFCbWFieU55TURkOWkxUDJqbUZ1cVVTbTJsUW1nU0dCcWNQMXpUMUsxeVg1dEtpUWJIcm10SXpXX0ZScGNteHN5N1g2T0FrdXVua054NnFMcmFfN09yOEE?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-31T12:05:27+00:00,2026-07-28T20:00:00Z,20260731T120005Z,gnews_aces,Kiki Rice,Toronto Tempo,unknown,none stated,none stated,aggregator,none,True,"Final Injury Report for Tempo-Lynx: Will Kiki Rice, Brittney Sykes Play?",https://news.google.com/rss/articles/CBMihgFBVV95cUxNbTBuS09yX1hZdFByNVpVS3UyTXhMSEpQNHppWHNGdFJvYnJLajJxekFIZG13RWRDOHBfQzN5WGFlOXdoWFFvTWtDaE80S0E3djNBejNpNDNQVjlBNjd6UGNtMlpIclMwUkpNWjlhYURwQUZUS1hFbEVpTDRFU19OM3huMnU5Zw?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-31T12:05:27+00:00,2026-07-28T20:00:00Z,20260731T120005Z,gnews_aces,Brittney Sykes,Minnesota Lynx,unknown,none stated,none stated,aggregator,none,True,"Final Injury Report for Tempo-Lynx: Will Kiki Rice, Brittney Sykes Play?",https://news.google.com/rss/articles/CBMihgFBVV95cUxNbTBuS09yX1hZdFByNVpVS3UyTXhMSEpQNHppWHNGdFJvYnJLajJxekFIZG13RWRDOHBfQzN5WGFlOXdoWFFvTWtDaE80S0E3djNBejNpNDNQVjlBNjd6UGNtMlpIclMwUkpNWjlhYURwQUZUS1hFbEVpTDRFU19OM3huMnU5Zw?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-31T12:05:30+00:00,2026-07-30T17:25:16Z,20260731T120005Z,gnews_aces,Diaz,unknown,returning,elbow,none stated,aggregator,none,False,Diaz's rust on display in return from elbow injury,https://news.google.com/rss/articles/CBMihAFBVV95cUxPNTRJWm5pM3BfVzdFOFdHNU5RYWRxajN2ZUNPTXJIZFlNT1Y5UFBSSG53MWhQQ3dEU0tOTmhZazdUQnhZdmY4ODNfU2Z0YzhxY2Y4aUl6WE1tYllSWk1YQ2FOdGhRT2pYM2xOUThWdk1nVEtTa3hMVzgxdEp0M1l2ZWhscXQ?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-31T12:05:49+00:00,2026-07-31T06:07:40Z,20260731T120005Z,gnews_sparks,Angel Reese,unknown,returning,ankle,none stated,aggregator,none,True,Angel Reese Shocks Fans With Huge Return After Scary Ankle Injury!,https://news.google.com/rss/articles/CBMiW0FVX3lxTFAwY01CTWRGLWxVSF96TXB3b3VWT0RVdHowV3d3dDVDeFI5dTNSdi1ZSGtfQ3B0VU5EOWxMZUdQSGc5LXV5YTJZQmRLMVVNNVJRa3pfZmhmbFAzRDA?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-31T12:05:54+00:00,2026-07-31T01:17:00Z,20260731T120005Z,gnews_sparks,NaLyssa Smith,unknown,unknown,none stated,none stated,aggregator,none,True,New York Liberty vs Las Vegas Aces final injury update: Latest on NaLyssa Smith and Satou Sabally and mor,https://news.google.com/rss/articles/CBMioAJBVV95cUxOODlGeFJBanFLdm5INXNfSHdhS1VsWjdjU1lxR3ducTVRYWRHaVM1aFBvWjJCU0ZLaFFPcFVQYnJrbXFKUWV6Y0dhSk1IcjVJMVBWTXp2ZTM4X1MxOS1fWWZpYTNxSm5vSkdVXzZJeWN3OE9aY2ZBVW1odExMQnBmR0oyZ3Rwc2QwTVFtbzlRV0UtaHNMRlZoTE4xN1ZieEFtSjlXTmtQdnE1Vnh2ZF91d0pFcmxIOW9yYVJYMGdQczFPT0NZRzlfQzFxZkxFQU9pOWxISGFUZ04xdjhuVW5pSHFWZ3BXeUNFd2xielJKb09VWmdqMEJ6b01lbE94ekE1a1BKb0c4a1ZIMUV3M3d0TWN4TzV2dWdEcmlISUJ1cTfSAaYCQVVfeXFMTVlLYnBJLUFlN0I2QUQ2MVd0X0Z3U0F1RWRtU3QybWcxWXNoQ2RrNFl2ektCUTRhLXZMUWhNT1JmZjRwdlF5dkRCWlBmMDlKcjZ1OFB6LVNoUVZadWp5dVFfcWY3dTI4M1hEdFNMRUU3Zk5oVGZBMldyYWExbDBHcEZJTUFScnAwZTFWY3JITmVmbkpZUlBrSWhVaDVVQ2xEcGRObzZBREV1Z2g5Z3RGa2pCbWVqRHo0Sml3WWhiWVVjZGhKVmRFaUo2UVBMcjJERER3Z0Vtd0llS3FVVFhfcG5BYTBxZEpIejBRTDA4STdQTUdyZll2dHBVeTd0S25NanpJWlh6aEI2YXU5M184b0lsSkIxOTlnTlYyYmRjYzFlcDcwRkp3?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-31T12:05:54+00:00,2026-07-31T01:17:00Z,20260731T120005Z,gnews_sparks,Satou Sabally,New York Liberty,unknown,none stated,none stated,aggregator,none,True,New York Liberty vs Las Vegas Aces final injury update: Latest on NaLyssa Smith and Satou Sabally and mor,https://news.google.com/rss/articles/CBMioAJBVV95cUxOODlGeFJBanFLdm5INXNfSHdhS1VsWjdjU1lxR3ducTVRYWRHaVM1aFBvWjJCU0ZLaFFPcFVQYnJrbXFKUWV6Y0dhSk1IcjVJMVBWTXp2ZTM4X1MxOS1fWWZpYTNxSm5vSkdVXzZJeWN3OE9aY2ZBVW1odExMQnBmR0oyZ3Rwc2QwTVFtbzlRV0UtaHNMRlZoTE4xN1ZieEFtSjlXTmtQdnE1Vnh2ZF91d0pFcmxIOW9yYVJYMGdQczFPT0NZRzlfQzFxZkxFQU9pOWxISGFUZ04xdjhuVW5pSHFWZ3BXeUNFd2xielJKb09VWmdqMEJ6b01lbE94ekE1a1BKb0c4a1ZIMUV3M3d0TWN4TzV2dWdEcmlISUJ1cTfSAaYCQVVfeXFMTVlLYnBJLUFlN0I2QUQ2MVd0X0Z3U0F1RWRtU3QybWcxWXNoQ2RrNFl2ektCUTRhLXZMUWhNT1JmZjRwdlF5dkRCWlBmMDlKcjZ1OFB6LVNoUVZadWp5dVFfcWY3dTI4M1hEdFNMRUU3Zk5oVGZBMldyYWExbDBHcEZJTUFScnAwZTFWY3JITmVmbkpZUlBrSWhVaDVVQ2xEcGRObzZBREV1Z2g5Z3RGa2pCbWVqRHo0Sml3WWhiWVVjZGhKVmRFaUo2UVBMcjJERER3Z0Vtd0llS3FVVFhfcG5BYTBxZEpIejBRTDA4STdQTUdyZll2dHBVeTd0S25NanpJWlh6aEI2YXU5M184b0lsSkIxOTlnTlYyYmRjYzFlcDcwRkp3?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-31T12:06:19+00:00,2026-07-28T23:13:39Z,20260731T120005Z,gnews_liberty,Kelsey Plum,Los Angeles Sparks,questionable,none stated,none stated,aggregator,none,True,"Final Injury Report for Liberty-Sparks: Will Kelsey Plum, Satou Sabally Play?",https://news.google.com/rss/articles/CBMizgFBVV95cUxOb29FVFVGMTNTVmpjX0RFUlNnN1VadUwyY29mYVh5WVpuOV9GUkJYS2M1RVVJb3R6VVJwOHBwZ0JPWVNoVkhnYmpyLTBxZG1xcG4yMGxpSi1nUzFMZ3RVSkZQeGpnMHEwNDZEcUlicmsxeWNDSkhTYU10S2ZXVDd2TU9DM0JLNUJOc05RQUJjZ0NaX1FpWF9ucEdudXZFWjVsQTBSUTR1eGJBMm53aWl1Qy1qTnQzVjh6ZjZyaWVIZXVzX0U3VXRycFdCby1DUQ?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-31T12:06:19+00:00,2026-07-28T23:13:39Z,20260731T120005Z,gnews_liberty,Satou Sabally,Los Angeles Sparks,questionable,none stated,none stated,aggregator,none,True,"Final Injury Report for Liberty-Sparks: Will Kelsey Plum, Satou Sabally Play?",https://news.google.com/rss/articles/CBMizgFBVV95cUxOb29FVFVGMTNTVmpjX0RFUlNnN1VadUwyY29mYVh5WVpuOV9GUkJYS2M1RVVJb3R6VVJwOHBwZ0JPWVNoVkhnYmpyLTBxZG1xcG4yMGxpSi1nUzFMZ3RVSkZQeGpnMHEwNDZEcUlicmsxeWNDSkhTYU10S2ZXVDd2TU9DM0JLNUJOc05RQUJjZ0NaX1FpWF9ucEdudXZFWjVsQTBSUTR1eGJBMm53aWl1Qy1qTnQzVjh6ZjZyaWVIZXVzX0U3VXRycFdCby1DUQ?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-31T12:06:33+00:00,2026-07-31T00:12:08Z,20260731T120005Z,gnews_mercury,Brittney Griner,Connecticut Sun,out,none stated,none stated,aggregator,none,False,Brittney Griner ruled out again as Sun make additional roster decision before Sky game,https://news.google.com/rss/articles/CBMi8AFBVV95cUxQcnNrY25jYzQzeTktc29aVHVPSXBJY2h3a242ZEhlaE9wOVp1MjVaUzJ4aC1Oam5YTTVJZ3haV2FQN1ZOMjJjdHFMLUZaWEpBaTZBVXVka19DUWM1U3R2dEY0dXNfZ0ZYWVl4RFZGQnRiUHkySlhiZWxXcFh5ZzdPTEYzQV9lcGsxeWYxclhuYUlPQk1WRG9TVlZNZDYyWXQ1WG9RcUlsazYwRm1MYUFTZ3Z5blRZWXNlRVFoRFZiREJvWEVTZFlyR2VWNjhsMHJUZGpZc2Q3Qlk5b3VwMTZmak5kRzNRam1xQVdPaFl3ZjY?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-31T12:06:42+00:00,2026-07-29T18:53:00Z,20260731T120005Z,gnews_storm,Aliyah Boston,Indiana Fever,unknown,knee,none stated,aggregator,none,False,Aliyah Boston injury update as Fever star exits game after hard fall on knee,https://news.google.com/rss/articles/CBMitgFBVV95cUxORTM5R0NyOUtaSWxnRmRucjRWUXZwTHN1WEZjWi1vVVFrNU1scVhFemQxN1Y1Ti1FYk1ad0FUMFJRLTE0NGQyRmNQMzN6cV9LQ2g2V3NhUXA0SEIxN0Q1eGtVVkYwSEVrclFzMzZHYTRFRlhlYUQ3WndIZTFBMFl2ZEtabXlnN1pFRVBOZjFjSDJ3Z1RXZTZjM3dvQkYwNnBaQUszdGFVd3puWGNXbGJCWlFmRTVaUQ?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-31T12:06:47+00:00,2026-07-29T03:19:52Z,20260731T120005Z,gnews_storm,Aliyah Boston,Indiana Fever,unknown,knee,none stated,aggregator,none,True,"Aliyah Boston suffers scary moment with apparent knee injury, leaves game vs. Seattle",https://news.google.com/rss/articles/CBMiwAFBVV95cUxNcDBNenFTYmRrcEROZmhPTVM3d1VkM19DVFNrRHZxV0dGNW1JUHRuLWZWSlpUdllyUW4xMjJyWml4dllmaDBvWW9aRElKVEZTZ2ZIRGtNNXM2bW5KNEx0T1ZILWY4YU9PZ1YzWldsQWpXQUVTZkxXSEN6NF9jOXZfTWNSYU5nVFN6dC1KMDN6YkRzMGl4VGJwWThma2RtbWJKUHhCLTBseEEzS0JLbndod2xzTHdJODRKbVNpQ05Sdkc?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-31T12:07:02+00:00,2026-07-30T21:07:12Z,20260731T120005Z,gnews_mystics,Brittney Griner,unknown,unknown,none stated,none stated,aggregator,none,True,"Final Injury Report for Sun-Sky: Will Brittney Griner, Aaliyah Edwards Play?",https://news.google.com/rss/articles/CBMizAFBVV95cUxOSDU0UlFrcVZNUzYwendlem5KbDFnWGx5VndYMHBQNmNkYWZ3T1FESnd3UUpFVFExSEwyMk84cmdhZnF1LXBkdUp6Z1M0dG5MT3NiSk1vVktUalAyWXdYeHJudmVsMkVUTlpsZGlZMmVnOFBENlhnbnlnMjUzSUg2Smd3WUQ2WU9fWW1VQ25YcXZUTXNMTV93cHhyTlFGWmRiWGpTQWxXRTgwZW5MZm04Mm5Yd1VTblF6em83VlktUWtVaFE4X3Fyc1dVb1k?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-31T12:07:02+00:00,2026-07-30T21:07:12Z,20260731T120005Z,gnews_mystics,Aaliyah Edwards,Connecticut Sun,unknown,none stated,none stated,aggregator,none,True,"Final Injury Report for Sun-Sky: Will Brittney Griner, Aaliyah Edwards Play?",https://news.google.com/rss/articles/CBMizAFBVV95cUxOSDU0UlFrcVZNUzYwendlem5KbDFnWGx5VndYMHBQNmNkYWZ3T1FESnd3UUpFVFExSEwyMk84cmdhZnF1LXBkdUp6Z1M0dG5MT3NiSk1vVktUalAyWXdYeHJudmVsMkVUTlpsZGlZMmVnOFBENlhnbnlnMjUzSUg2Smd3WUQ2WU9fWW1VQ25YcXZUTXNMTV93cHhyTlFGWmRiWGpTQWxXRTgwZW5MZm04Mm5Yd1VTblF6em83VlktUWtVaFE4X3Fyc1dVb1k?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-31T12:07:14+00:00,2026-07-31T00:04:00Z,20260731T120005Z,gnews_league,Aliyah Boston,Indiana Fever,unknown,none stated,none stated,aggregator,none,False,Indiana Fever have updated Aliyah Boston's injury status for Friday's game vs Portland,https://news.google.com/rss/articles/CBMi7wFBVV95cUxOYWh1S2wySkhRcXA2NFNBNUlxY0xFVmdDRFFPTjVsdUszb1JMdEtKS3VNS1JpWC05YlNnQ2dTWkRIWkxkRVNnTFpaMko5OGRJSnZKdm1NYlZoVS1SUnhralNrdm9vOFdRNjlGLUx1VTJEMjBMeVpUdFNKOFBDZ2JNUFJBbEpnbGpCOGQzRG1iMmp3bVZVOTY2c1RMeGloaVNNUllxenBPeGp3M0hvT0JGR2VUbFZ6OUhMZldRLWJlT0tKV01CbE9xak9nZmNfWnpLS21vMnozNnFpSTFHM0lJQnlhMjBrV21Rd3pRSnZkdw?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-31T12:07:18+00:00,2026-07-30T20:00:00Z,20260731T120005Z,gnews_league,Brittney Sykes,unknown,unknown,none stated,none stated,aggregator,2026-07-30,True,"Final Injury Report for Lynx-Tempo: Will Brittney Sykes, Nyara Sabally Play?",https://news.google.com/rss/articles/CBMihgFBVV95cUxNWDFSY1k4OFhjZFJlbFpLRzgyX29HY0xLSmM1VllIN0lhbnhocXNBODV1d3ZpNnVBbWJFV1lpQVpjUUdLV0VHTVdkMF9VMjFoZTlyUGp4QWlPZmR0WUhrZUlBa0NxeTB3M2FfQXJoZ0pwSDNmamNZYk1Uem1xZjV5WTFsZl9OUQ?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-31T12:07:18+00:00,2026-07-30T20:00:00Z,20260731T120005Z,gnews_league,Nyara Sabally,unknown,unknown,none stated,none stated,aggregator,2026-07-30,True,"Final Injury Report for Lynx-Tempo: Will Brittney Sykes, Nyara Sabally Play?",https://news.google.com/rss/articles/CBMihgFBVV95cUxNWDFSY1k4OFhjZFJlbFpLRzgyX29HY0xLSmM1VllIN0lhbnhocXNBODV1d3ZpNnVBbWJFV1lpQVpjUUdLV0VHTVdkMF9VMjFoZTlyUGp4QWlPZmR0WUhrZUlBa0NxeTB3M2FfQXJoZ0pwSDNmamNZYk1Uem1xZjV5WTFsZl9OUQ?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-31T12:07:22+00:00,2026-07-31T06:25:51Z,20260731T120005Z,gnews_league,Caitlin Clark,Indiana Fever,unknown,none stated,none stated,aggregator,none,True,Caitlin Clark Injury SHUTS DOWN WNBA All-Star Game As Fans BOYCOTT In Rage!,https://news.google.com/rss/articles/CBMiYEFVX3lxTE85ZVBRVjRQZHRBOUoxYk5VY3pMby11RGphMjFGOWxuNVZZWnphdDhVNXZXLUptTllIMHVVVDZpb0tMMjU3bkxWamVZM3FnenJRWm90bWxpWk5mWk9ZQUhYTA?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-31T12:07:26+00:00,2026-07-30T22:15:03Z,20260731T120005Z,gnews_league,Caitlin Clark,Indiana Fever,unknown,none stated,none stated,aggregator,none,True,Caitlin Clark INJURY Footage LEAKED — Fans BLAST WNBA Over No Action!,https://news.google.com/rss/articles/CBMiW0FVX3lxTE5STXF1SURINWZiUVVPZWhZNDByT2FYTERaLXdGWExaSDRqcUNuQnM3RWk0bmxfcmlhWjNwc1NFbG9xb3JxT3FldHg5OWVyRTl4MmVRMXRaWS0tTXc?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-31T12:07:29+00:00,2026-07-29T22:00:00Z,20260731T120005Z,gnews_league,Gabby Williams,Golden State Valkyries,unknown,none stated,none stated,aggregator,none,True,Final Injury Report for Valkyries-Mercury: Will Gabby Williams Play?,https://news.google.com/rss/articles/CBMijwFBVV95cUxPUGNTazhyRmtxSzBwWE5FcjhQYW9helhGVURLTnlhbHM3b1JsYUE5TXpYbUdONTkxcnlTZVhBQWx2dk9rQWwyaHBOS0JhajBYZF9ScjV6elRwcjhCSzUtdkFZeEwtb1dlQ0kwc01Za0Z0YmFjSGVReGQ3ZExaUDVpSkpJbmFxaVVIOTFNMEx1aw?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-31T12:07:35+00:00,2026-07-30T22:00:00Z,20260731T120005Z,gnews_league,NaLyssa Smith,unknown,unknown,none stated,none stated,aggregator,none,True,"Will NaLyssa Smith, Satou Sabally Play?",https://news.google.com/rss/articles/CBMiuwFBVV95cUxNTXltYy0zYkp4Y3NYZkNTQUdSUTJnMFVBOVVJaGxQa1MwczRwSU80eTR6QkpSaGw3Qm5oR29ydWlRMGc2U1g1WFN4TjNKMnhYUllteXlBUHUtdHF1WkFwTmgxQzBDVmJDVHJLSDZnUUY4UGVLSTBIa2d0YkRoRkZWa1lrbzJjcFNzcVhQUWlBU1U0YzdtMDgxQTd1emc0dGMzYXZVenZ5MGxUZjE5M0t0YmV5czN0b0J0LUFz?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-31T12:07:35+00:00,2026-07-30T22:00:00Z,20260731T120005Z,gnews_league,Satou Sabally,New York Liberty,unknown,none stated,none stated,aggregator,none,True,"Will NaLyssa Smith, Satou Sabally Play?",https://news.google.com/rss/articles/CBMiuwFBVV95cUxNTXltYy0zYkp4Y3NYZkNTQUdSUTJnMFVBOVVJaGxQa1MwczRwSU80eTR6QkpSaGw3Qm5oR29ydWlRMGc2U1g1WFN4TjNKMnhYUllteXlBUHUtdHF1WkFwTmgxQzBDVmJDVHJLSDZnUUY4UGVLSTBIa2d0YkRoRkZWa1lrbzJjcFNzcVhQUWlBU1U0YzdtMDgxQTd1emc0dGMzYXZVenZ5MGxUZjE5M0t0YmV5czN0b0J0LUFz?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-31T12:07:38+00:00,2026-07-29T20:06:00Z,20260731T120005Z,gnews_league,Brittney Sykes,Toronto Tempo,returning,foot,none stated,team_official,none,False,Tempo expect Brittney Sykes to return this season from foot injury,https://news.google.com/rss/articles/CBMiqAFBVV95cUxPQWVTZG1TaG9jaFozeS1tcFZMN3BPSFh2SzBkT3lla2I2ZFpmdktoaFF4RkZUTW5iY014OXJQVzFzZWtmTm5XbnA3QUU0dktJOFotdXZsZjh5X2tyNEkxQzN3WUNTYnNHNmkwRjlqLVJ4N3JpZXFFTlc0STFKV1pSSHhaRmpmQV9rTFJOd0hoTHdXQXhYWDNCdmVoc0JqNzJuLVV1SjItVkQ?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-31T12:07:41+00:00,2026-07-29T14:01:04Z,20260731T120005Z,gnews_league,Aliyah Boston,Indiana Fever,unknown,none stated,none stated,aggregator,none,True,Skip Bayless makes bold Caitlin Clark prediction after Aliyah Boston injury scare,https://news.google.com/rss/articles/CBMi9AFBVV95cUxPUDdFOWVmbk1EYmc3Q0JVWnZEaDd4Y2VvdzBXOUFfejVkcGs2UEhrZ2pRU2k2WE9xSTVZN21KdTZ0ZjNlX3RZdjF4bFRsLVppYVNXSm9RYzhNWFJISko1YzRzSmhGQlE1dVk1LWtHV3NaQ0xpNUtmZzJ2YV9GeWxhZFRTVEhtOTF0NDdIODNrZE1aUzVsVTdRZUhabjItU09RUnVWdVNVcGlaeGlhc0NDbkdleFZGc045NXFTbXF6eXZ5aGJob1BIdTQ2RjVnNkZJTUQzNUFWcEpVYXRSeTFTdERDTkdtd3NzNEF5T1ctV0laMVpx?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-31T12:07:45+00:00,2026-07-30T15:53:00Z,20260731T120005Z,gnews_league,Aliyah Boston,Indiana Fever,unknown,none stated,none stated,aggregator,none,True,Aliyah Boston's Injury Scare Could Change the Fever's Playoff Race Will Indiana's Star Return in Time?,https://news.google.com/rss/articles/CBMi6AFBVV95cUxPaVlyd1B0ZGttZ0FqZEJvbkpLM3pBUGJnU29aMS16SjBuWHhxamI1ZzUwZGJ1NGREUDhTVGJfTmE4WUNVZlJLcmZvSXdMcDN6Vi05THh5UmxZMEtqTXJjRlZPcFMtTW1nSWV5SGp5cHNFMVEyMU5VQ3lfMlJBZjNrSVhUVmVGMDBBX0tkYURnaDZ6ODRJdmtLNDNSdTZsZFZ0SEF3Wko4Q1FEN3NPSHFBalY5WjI3Z1djeE9JVHE5dUFxNHg4a2IwQ0VYVmhuTFA5RFhrVGxFbVA3azJCQmhIUmlZQVZPWUhs?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-31T15:46:59+00:00,2026-07-31T13:56:08Z,20260731T154504Z,yahoo_wnba,Angel Reese,Chicago Sky,out,none stated,none stated,aggregator,none,True,Cardoso is having a career year without Angel Reese.,https://sports.yahoo.com/articles/kamilla-cardoso-breakout-continues-sky-135608841.html,claude-sonnet-5,83bf6a71cc4b
2026-07-31T15:48:08+00:00,2026-07-31T11:15:31Z,20260731T154504Z,gnews_sky,Angel Reese,Chicago Sky,unknown,none stated,none stated,aggregator,none,True,Angel Reese's Injury Won't Derail Chicago Sky's Playoff Goals,https://news.google.com/rss/articles/CBMiW0FVX3lxTFBUWlM2bmRGenFRMXZGT3B5Q2NINHNaMDlnNjBQbW80VEJNTzN6d2F4S3FEOERkWnFMWUFQM1Rjc3NRNWJoSDZ0cWY3eElicEtnOF9BZlN1RXNCTGc?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-31T15:48:11+00:00,2026-07-31T02:21:00Z,20260731T154504Z,gnews_sky,DiJonai Carrington,Chicago Sky,returning,foot,none stated,aggregator,none,False,DiJonai Carrington's season debut after return from foot injury helps lead Sky to win over Sun,https://news.google.com/rss/articles/CBMi3wFBVV95cUxQd1Bvd1B5aG1GckgwVklwMWd3Wl9yaVRfMDZPT2dZZWhYNC1NNWxDQ0wzX3Ruek1KdnJaUldyN2JJR1RZUEctcDdSbkVFZ04xM3p4ZWZnVGxzZGt5Sy02NWFKU25DX1NTbkZWOGVMaUNoTG4wekFDUlpSYm5xNW9YVDFacGV2d3V5Y1VfOTZ5WUtNd2ExNm1TeEkyOUlLUWhLbXM4NTlNcHVNQU1ZaEpDYmlLd25pUVNQMTNET01PNVcwdkYySG1mMEI2R012SDFNOGJoUFZRaklKY0VMRkNR?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-31T15:48:14+00:00,2026-07-31T12:19:00Z,20260731T154504Z,gnews_sky,Natasha Cloud,unknown,unknown,none stated,none stated,aggregator,none,True,WNBA to Punish Natasha Cloud After Chicago Sky Game,https://news.google.com/rss/articles/CBMijAFBVV95cUxQdWo0bVVlelBYQnpINzhvZHNKSWlZNkExeWhDeVR2Nm9iUGNVMXFydnA0WnhDRjAycUZ2enRFVHRLTmFyZUlmdTlFckx3SHVKQ0haeVE2ejk1RDVURmRxb2E3VWt0VndBc241VUxCYl9nOE1JOFUzTFdhYzdkUUxUeDNldGJPeEpLTmg3Uw?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-31T15:48:19+00:00,2026-07-31T00:47:47Z,20260731T154504Z,gnews_sky,Brittney Griner,unknown,out,none stated,none stated,aggregator,none,False,Connecticut Sun Rule Out Brittney Griner Ahead of Chicago Sky Game,https://news.google.com/rss/articles/CBMidkFVX3lxTFB4Rm9WTDVZbncwSDEyRE9IM0dGOW1kU0ZwWnZ2My1rTFM0d1d0NGpYTzU3WW50djRJS3FfLU5VSGFBU1NwMUN0aUJwenJ0WkhRdFphZ3FHX0Q2ZHpPV3BtNTlCcGpFSi1MQjRfSW9sZktWRzJ2ZHc?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-31T15:48:22+00:00,2026-07-31T00:49:15Z,20260731T154504Z,gnews_sky,Brittney Griner,Connecticut Sun,out,none stated,none stated,aggregator,2026-07-31,False,Brittney Griner Misses Third Straight Game as Sun Face Sky,https://news.google.com/rss/articles/CBMieEFVX3lxTE8wbXdGM2h0TFhzemU5cG1naG9UUVdaQ0VwZ2Ruck5pSE1LLUpScUdrMEF1Q1V0eGVScGJmZ1JCZTlXaFFsN2kwNkVWSzJfS3hrclprME1VN3lLTnFkZkNFTWFLNWdOUkVOQnRNWXVXak8wNHFwMUhHeQ?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-31T15:48:28+00:00,2026-07-31T02:21:00Z,20260731T154504Z,gnews_sun,DiJonai Carrington,Chicago Sky,returning,foot,none stated,aggregator,none,False,DiJonai Carrington's season debut after return from foot injury helps lead Sky to win over Sun,https://news.google.com/rss/articles/CBMi3AFBVV95cUxOQlVFZ1k2N0hMMlJZVW9PYXZWb3JiYnRJVmlsd3FBaDVQTUdnZ2lVZDB5NHd3QURxUXdNTllubVRvVkZfUk9idFZ3ZzdBUnNEbGd6T3RYbDZ1SzBiNFh6enZvbjNQWjNSVnU1T3pRRXZ5WjlvOFN2d3V5VW9Oc05rd3JOSkFfYnJLeUJCaFdKckxDTjI1clZnQlJqWm1yUDJZU19KUmdkYnRFQW13cHNXVVdkYkI1ZHBqazBCb3VNczhEWHF6aWRrcnlZQ1lfTHdnYTZfWTEwdVpRQ3lh?oc=5,claude-sonnet-5,83bf6a71cc4b
